Turbine_ID,Month_recorded,Section,Zone,Previous_Over_current_Trips,Lubrication_Type,New_Seal,Planned_shutdowns,Average_RPM,Asset_Age_Score,Average_Vibration_Score,Torque_rating,Bearing_Weight_Score,Insulation_Rating,Fatigue_Score,Asset_Failure
2153,06.Jun,2865,W,0,0,0,0,3525,123,234,0,63,71,0,F
2154,10.Oct,2867,W,0,0,1,1,856,25,35,3,12,9,0,F
2155,06.Jun,2868,W,0,2,0,0,3509,112,178,0,93,55,0,F
2156,06.Jun,2869,W,0,0,0,2,4534,129,442,2,71,107,0,T
2157,06.Jun,2873,W,0,0,2,4,4338,298,529,6,131,108,0,F
2158,03.Mar,2874,W,0,0,0,0,1594,67,106,0,36,25,0,T
2159,09.Sep,2875,W,0,0,0,0,3712,164,306,0,34,95,0,F
2160,09.Sep,2878,W,0,0,0,1,2817,64,344,1,3,55,0,F
2161,02.Feb,2881,W,0,0,0,3,1929,0,24,3,0,20,0,F
2162,05.May,2882,W,0,0,0,0,1757,156,156,0,27,34,1,F
2163,11.Nov,2883,W,0,0,0,0,4493,134,163,0,22,70,0,F
2164,10.Oct,2885,W,0,1,1,1,1609,13,91,2,3,27,1.414214,F
2165,05.May,2889,W,0,0,1,2,691,0,2,3,0,15,0,F
2166,06.Jun,2891,N,0,0,2,1,1247,3,6,3,0,5,0,F
2167,04.Apr,2893,N,0,0,2,3,1408,41,108,6,0,12,0,F
2168,10.Oct,2896,N,0,0,0,0,1192,8,20,0,0,17,0,F
2169,08.Aug,2897,N,0,0,0,0,279,8,32,0,0,5,0,F
2170,03.Mar,2898,N,0,0,0,0,0,0,18,0,0,0,0,F
2171,06.Jun,2899,S,0,0,0,0,128,0,16,0,0,4,0,F
2172,08.Aug,2899,S,0,0,0,0,128,0,16,0,0,4,0,T
2173,05.May,2900,S,1,0,1,3,4286,85,159,4,39,32,0,F
2174,04.Apr,2902,S,0,0,0,0,5918,72,232,0,40,65,1.732051,F
2175,02.Feb,2903,S,0,0,0,0,4250,22,262,0,22,134,1.414214,F
2176,07.Jul,2905,S,1,1,0,0,5803,27,197,0,19,81,3.872983,F
2177,05.May,2906,S,0,0,0,0,6367,210,313,0,130,82,7,F
2178,05.May,2907,S,0,0,0,0,1291,0,0,0,0,20,0,F
2179,10.Oct,2908,S,0,0,2,3,2516,310,415,5,206,58,0,F
2180,07.Jul,2909,S,0,0,0,0,3527,127,330,0,56,96,2.44949,F
2181,09.Sep,2909,S,0,0,0,3,3527,127,330,4,56,96,2.44949,F
2182,10.Oct,2910,S,0,0,0,2,2891,196,383,3,188,71,1.732051,F
2183,01.Jan,2912,S,0,0,0,0,4012,0,268,0,0,85,0,F
2184,10.Oct,2913,S,0,0,0,1,5482,34,277,2,25,113,1,F
2185,04.Apr,2916,W,0,0,1,3,6043,170,482,5,161,98,0,F
2186,02.Feb,2917,W,1,0,1,1,5673,30,347,2,61,101,0,F
2187,07.Jul,2918,W,0,0,0,0,745,3,22,0,0,3,0,F
2188,03.Mar,2919,W,0,0,0,0,3193,49,180,0,26,48,0,F
2189,01.Jan,2921,W,0,0,0,1,5231,92,469,2,43,106,0,F
2190,04.Apr,2923,W,0,0,0,0,5101,5,284,0,5,96,0,F
2191,02.Feb,2925,W,1,0,3,5,4850,446,666,9,162,100,0,T
2192,06.Jun,2925,W,1,0,1,3,4850,446,666,5,162,100,0,F
2193,08.Aug,2927,W,0,0,0,1,4698,175,668,1,88,97,0,F
2194,01.Jan,2931,W,0,0,0,0,2672,12,98,0,0,66,0,F
2195,01.Jan,2933,W,0,0,1,1,4814,181,474,2,65,91,0,F
2196,04.Apr,2940,N,1,1,0,0,984,33,137,0,0,17,3.872983,F
2197,08.Aug,2941,N,0,0,0,0,612,0,4,0,0,1,0,F
2198,01.Jan,2945,S,0,0,0,0,3604,0,379,0,0,68,1,T
2199,08.Aug,2945,S,1,0,2,2,3604,0,379,5,0,68,1,F
2200,03.Mar,2946,S,2,0,1,1,5665,339,660,2,225,83,16.309506,T
2201,05.May,2946,S,3,0,3,5,5665,339,660,9,225,83,16.309506,T
2202,08.Aug,2947,S,8,0,3,8,5370,382,699,12,236,90,18.275667,T
2203,02.Feb,2947,S,7,0,2,5,5370,382,699,7,236,90,18.275667,T
2204,08.Aug,2947,S,8,0,3,8,5370,382,699,12,236,90,18.275667,T
2205,07.Jul,2948,S,0,0,0,0,3951,128,143,0,62,51,2.236068,F
2206,06.Jun,2950,S,0,0,0,0,1787,63,110,0,38,30,1.732051,F
2207,07.Jul,2951,S,0,0,1,1,2163,141,175,2,78,38,4.242641,F
2208,05.May,2952,S,7,0,3,3,8579,985,1070,10,444,191,3.162278,T
2209,03.Mar,2953,S,0,0,0,0,1472,32,42,0,31,24,1,F
2210,05.May,2954,S,0,0,0,0,1866,88,145,0,50,26,0,T
2211,05.May,2955,S,0,0,2,2,796,133,136,4,127,14,0,F
2212,07.Jul,2956,S,1,0,3,4,1984,372,400,9,379,33,2.44949,F
2213,10.Oct,2957,W,0,0,2,4,4431,464,574,6,485,72,0,F
2214,09.Sep,2961,W,0,0,0,1,4247,134,458,1,102,83,0,T
2215,08.Aug,2961,W,0,0,0,1,4247,134,458,1,102,83,0,F
2216,09.Sep,2964,W,0,0,2,0,1195,0,3,2,0,8,0,F
2217,02.Feb,2968,W,0,0,0,0,2177,31,103,0,7,24,2.828427,T
2218,10.Oct,2970,W,0,1,0,0,3886,3,620,0,152,70,1,F
2219,03.Mar,2971,W,0,0,0,0,4969,232,528,0,219,111,0,F
2220,07.Jul,2973,W,0,0,0,1,4311,131,336,1,47,72,0,F
2221,10.Oct,2975,W,0,0,2,7,3629,40,610,9,21,90,0,F
2222,09.Sep,2977,W,0,0,0,0,204,0,3,0,0,0,0,F
2223,10.Oct,2978,W,0,0,0,0,1272,0,214,0,0,21,0,F
2224,08.Aug,2979,W,0,0,0,0,2628,0,40,1,0,23,0,T
2225,10.Oct,2979,W,0,0,0,3,2628,0,40,4,0,23,0,F
2226,08.Aug,2980,W,0,0,0,0,646,0,0,0,0,5,0,F
2227,02.Feb,2981,N,0,0,1,1,725,0,0,2,0,3,0,T
2228,08.Aug,2981,N,1,0,0,4,725,0,0,4,0,3,0,T
2229,06.Jun,2981,N,1,0,1,5,725,0,0,7,0,3,0,F
2230,02.Feb,2982,N,0,0,0,0,1458,48,139,0,0,18,0,F
2231,01.Jan,2984,N,1,0,0,1,597,23,48,1,0,8,0,T
2232,01.Jan,2986,N,0,0,0,0,2167,0,107,0,0,19,0,F
2233,01.Jan,2992,S,3,0,2,6,3621,601,819,11,342,63,22.93469,T
2234,01.Jan,2992,S,3,0,2,6,3621,601,819,11,342,63,22.93469,T
2235,09.Sep,2992,S,2,0,1,6,3621,601,819,7,342,63,22.93469,T
2236,12.Dec,2992,S,3,0,1,4,3621,601,819,8,342,63,22.93469,T
2237,10.Oct,2993,W,0,0,0,2,3793,50,149,2,36,44,0,F
2238,02.Feb,2994,W,0,0,0,1,5469,160,420,1,144,125,0,F
2239,10.Oct,2995,W,0,0,0,5,4727,18,446,5,21,92,0,F
2240,01.Jan,2996,W,1,0,2,4,1995,29,307,7,27,23,0,F
2241,08.Aug,2998,W,0,0,0,0,3419,12,180,0,15,63,1,F
2242,09.Sep,3001,W,0,0,1,5,673,38,324,6,34,12,0,F
2243,10.Oct,3004,W,1,0,0,0,1483,0,60,0,0,10,0,F
2244,08.Aug,3006,W,0,0,0,1,1464,0,125,1,0,35,0,F
2245,07.Jul,3007,W,0,0,2,1,859,18,35,3,0,12,0,F
2246,09.Sep,3012,N,0,0,0,0,1439,27,81,0,0,35,0,F
2247,09.Sep,3013,S,0,0,1,1,2580,79,307,2,42,46,6.708204,F
2248,04.Apr,3014,S,2,1,2,4,4009,524,692,6,457,48,12.083046,F
2249,01.Jan,3016,S,0,0,0,0,1136,0,1,0,0,0,0,F
2250,03.Mar,3017,S,0,0,0,0,426,5,37,0,0,6,0,F
2251,02.Feb,3018,S,0,0,1,0,1738,9,238,1,0,32,0,F
2252,03.Mar,3019,S,1,0,0,0,1211,27,70,0,0,36,2.236068,F
2253,07.Jul,3020,S,0,0,0,1,500,22,45,2,1,12,0,F
2254,09.Sep,3023,W,0,0,0,0,3139,0,206,0,27,76,0,F
2255,08.Aug,3023,W,0,0,0,0,3139,0,206,0,27,76,0,F
2256,03.Mar,3026,W,0,0,2,1,2241,29,250,6,3,55,0,F
2257,08.Aug,3027,W,0,0,1,4,1086,14,612,5,0,41,0,F
2258,02.Feb,3029,W,0,0,0,0,2952,0,250,1,0,56,0,F
2259,04.Apr,3030,W,0,0,1,3,4108,36,144,4,0,38,0,F
2260,01.Jan,3031,W,0,0,0,2,3501,35,219,2,0,78,0,T
2261,01.Jan,3031,W,0,0,0,2,3501,35,219,2,0,78,0,T
2262,09.Sep,3031,W,0,0,0,1,3501,35,219,3,0,78,0,F
2263,07.Jul,3033,W,0,0,0,0,1017,0,31,0,0,16,0,F
2264,03.Mar,3034,W,0,0,1,0,1236,56,112,1,0,28,0,F
2265,11.Nov,3036,W,0,0,0,0,3208,123,189,1,25,48,0,F
2266,05.May,3037,W,0,0,1,5,6816,75,470,6,15,186,0,F
2267,08.Aug,3038,W,0,0,1,2,1767,90,95,3,48,27,0,F
2268,06.Jun,3040,N,0,0,0,0,559,0,29,0,0,5,0,T
2269,06.Jun,3041,S,0,0,2,0,1025,0,3,2,0,15,0,F
2270,01.Jan,3045,W,0,0,0,1,3262,182,344,1,113,48,1,F
2271,01.Jan,3046,W,1,0,0,0,2020,26,212,0,12,48,1,F
2272,03.Mar,3048,W,0,0,0,0,3245,0,108,0,0,45,0,F
2273,03.Mar,3050,W,0,0,0,2,3736,82,284,2,0,72,0,F
2274,08.Aug,3050,W,0,0,0,0,3736,82,284,0,0,72,0,F
2275,03.Mar,3051,W,0,0,0,2,3596,92,358,2,0,97,0,F
2276,06.Jun,3052,W,1,1,3,13,7539,26,655,16,0,171,0,F
2277,06.Jun,3055,W,0,0,0,0,5530,0,2,0,0,0,0,F
2278,07.Jul,3056,W,0,0,2,1,3359,189,407,4,91,79,0,F
2279,11.Nov,3057,W,1,1,0,0,1908,0,113,0,0,50,0,F
2280,08.Aug,3060,N,0,0,0,1,1803,0,112,1,0,8,0,F
2281,03.Mar,3064,N,0,0,0,0,1051,23,87,0,0,21,0,F
2282,11.Nov,3064,N,0,0,0,0,1051,23,87,0,0,21,0,F
2283,10.Oct,3065,N,0,0,0,0,1004,0,70,0,0,15,0,F
2284,04.Apr,3066,S,0,0,0,0,1206,8,39,0,0,16,0,F
2285,02.Feb,3067,W,0,0,0,0,3690,1,445,0,78,75,0,F
2286,11.Nov,3068,W,0,0,4,7,1805,0,400,11,41,43,0,F
2287,08.Aug,3069,W,0,1,0,2,3184,29,148,2,0,64,0,F
2288,07.Jul,3070,W,1,2,0,0,2617,16,137,0,0,49,0,T
2289,04.Apr,3070,W,1,2,0,0,2617,16,137,0,0,49,0,F
2290,05.May,3073,W,0,0,0,1,1200,0,25,1,0,13,0,T
2291,10.Oct,3074,W,0,0,0,0,780,0,23,0,0,9,0,F
2292,12.Dec,3075,W,0,0,0,0,4100,0,1,0,0,0,0,F
2293,03.Mar,3076,N,0,0,0,0,1124,7,19,0,0,11,0,F
2294,09.Sep,3081,S,0,0,0,0,1345,8,19,0,4,23,0,F
2295,03.Mar,3082,S,0,0,0,1,733,6,40,3,0,21,0,F
2296,04.Apr,3083,W,0,0,0,0,157,0,34,0,0,6,0,F
2297,07.Jul,3084,W,0,0,1,5,3230,0,62,7,0,28,0,F
2298,08.Aug,3084,W,0,0,0,0,3230,0,62,0,0,28,0,F
2299,08.Aug,3086,W,0,0,0,0,241,0,36,0,0,4,0,F
2300,09.Sep,3087,W,0,0,0,1,4910,38,72,1,0,26,0,F
2301,06.Jun,3089,N,0,0,0,0,1519,26,115,0,0,24,0,F
2302,03.Mar,3090,N,0,0,0,0,3086,32,109,0,0,19,0,F
2303,02.Feb,3092,N,0,0,0,0,1016,1,25,0,0,6,0,T
2304,11.Nov,3094,N,0,0,0,0,645,0,57,0,0,15,0,F
2305,05.May,3096,S,0,0,2,1,5099,0,308,3,0,103,0,F
2306,01.Jan,3097,S,0,0,1,6,3119,2,383,7,0,66,0,F
2307,12.Dec,3100,W,0,0,0,0,562,0,33,0,0,9,0,F
2308,08.Aug,3101,W,0,0,0,0,1638,0,27,0,0,9,0,T
2309,11.Nov,3101,W,0,0,0,2,1638,0,27,2,0,9,0,T
2310,07.Jul,3101,W,0,0,0,0,1638,0,27,0,0,9,0,F
2311,08.Aug,3103,W,0,0,0,0,1552,0,49,0,0,24,0,F
2312,05.May,3104,W,0,0,0,0,1139,0,8,0,0,2,0,F
2313,05.May,3108,N,0,0,5,9,1300,10,97,14,0,24,0,F
2314,05.May,3108,N,0,0,0,0,1300,10,97,0,0,24,0,F
2315,02.Feb,3108,N,0,0,0,0,1300,10,97,0,0,24,0,F
2316,09.Sep,3109,N,0,0,1,2,2167,22,83,3,0,25,0,F
2317,03.Mar,3111,N,0,0,0,0,987,0,4,0,0,10,0,F
2318,03.Mar,3113,N,0,0,0,0,4102,41,212,0,7,85,0,F
2319,06.Jun,3115,E,0,0,0,0,276,0,1,0,0,1,0,F
2320,11.Nov,3116,S,0,0,0,0,2351,31,162,0,0,60,0,F
2321,03.Mar,3116,S,0,0,1,0,2351,31,162,1,0,60,0,F
2322,06.Jun,3117,S,0,0,1,3,1595,0,128,4,0,30,0,F
2323,07.Jul,3120,S,0,0,0,1,4636,338,366,1,190,63,0,F
2324,08.Aug,3120,S,0,0,1,1,4636,338,366,2,190,63,0,F
2325,06.Jun,3121,S,0,0,1,2,1462,129,135,3,0,19,0,F
2326,07.Jul,3123,S,0,0,1,0,9443,0,502,1,6,148,0,F
2327,08.Aug,3124,S,0,0,0,0,2820,0,230,0,0,42,0,F
2328,04.Apr,3127,S,0,0,0,0,3447,0,11,0,0,12,0,F
2329,09.Sep,3130,S,0,0,0,0,6927,233,387,0,126,112,0,F
2330,10.Oct,3131,W,0,0,0,1,6486,0,24,2,0,9,0,F
2331,11.Nov,3132,W,0,0,0,2,7865,0,78,2,0,20,0,F
2332,05.May,3135,N,0,0,0,0,2085,8,76,0,0,22,0,F
2333,09.Sep,3137,E,0,0,2,2,354,0,4,4,0,1,0,F
2334,11.Nov,3140,S,0,0,0,3,1945,19,152,3,0,34,0,F
2335,03.Mar,3140,S,0,0,1,1,1945,19,152,2,0,34,0,F
2336,09.Sep,3142,S,0,0,1,1,2307,67,602,2,58,43,0,F
2337,05.May,3145,S,0,0,1,1,2520,205,353,2,134,40,0,F
2338,02.Feb,3146,S,0,0,0,0,2571,0,223,0,0,51,0,F
2339,03.Mar,3147,S,0,0,0,0,3227,226,231,0,1,60,0,F
2340,10.Oct,3148,S,0,0,0,0,1759,33,148,0,14,38,0,F
2341,07.Jul,3149,S,0,0,1,1,642,14,14,2,0,7,0,F
2342,06.Jun,3151,S,0,0,3,3,3805,304,306,9,0,61,0,F
2343,03.Mar,3152,S,0,0,3,6,6604,25,101,9,0,71,0,F
2344,12.Dec,3153,S,0,0,0,0,3331,98,187,0,32,40,0,F
2345,04.Apr,3156,S,0,0,0,1,3576,150,154,1,135,42,0,F
2346,07.Jul,3161,W,0,0,0,0,2522,0,246,0,0,59,0,F
2347,07.Jul,3164,S,0,0,2,4,8146,439,597,6,146,132,1.732051,T
2348,02.Feb,3166,S,0,0,2,1,3342,193,350,3,174,57,0,F
2349,06.Jun,3167,S,0,0,4,5,1371,51,145,9,22,27,0,F
2350,07.Jul,3169,S,0,0,3,6,2546,56,301,9,21,39,0,F
2351,04.Apr,3170,S,0,0,0,1,2461,6,268,1,2,70,0,F
2352,10.Oct,3171,S,2,0,5,9,5038,260,318,15,146,96,0,T
2353,05.May,3173,S,0,0,0,0,4838,128,409,0,66,131,0,F
2354,10.Oct,3175,S,0,4,2,2,4193,0,547,4,0,86,0,F
2355,09.Sep,3179,S,0,0,1,2,3392,0,303,3,0,64,0,F
2356,09.Sep,3181,S,0,0,0,0,0,0,0,0,0,0,0,F
2357,05.May,3182,S,0,0,1,4,1260,80,85,5,21,25,0,F
2358,06.Jun,3185,S,0,0,1,1,2901,65,164,2,57,26,0,F
2359,08.Aug,3186,W,0,0,0,0,3573,26,66,0,0,29,0,T
2360,09.Sep,3187,W,0,0,0,0,901,0,128,0,0,19,0,F
2361,06.Jun,3188,W,1,0,2,1,2933,0,219,3,0,62,0,F
2362,10.Oct,3191,W,0,0,1,4,4954,29,157,5,0,54,0,F
2363,06.Jun,3193,W,0,0,1,3,1429,33,72,5,0,22,0,F
2364,07.Jul,3199,N,0,0,1,0,2081,0,39,1,0,30,0,F
2365,02.Feb,3201,S,0,0,0,0,8633,145,479,0,0,136,0,F
2366,04.Apr,3202,S,0,0,2,1,7005,266,336,3,36,81,5.196152,F
2367,03.Mar,3203,S,2,0,6,13,12673,873,1008,21,143,242,20.024984,T
2368,08.Aug,3204,S,3,0,2,2,8927,363,581,4,32,158,18.466185,F
2369,08.Aug,3205,S,0,0,0,0,3772,76,255,0,0,50,3.605551,F
2370,10.Oct,3206,S,0,0,3,6,10629,481,753,9,141,228,13.416408,T
2371,03.Mar,3206,S,1,0,0,1,10629,481,753,1,141,228,13.416408,F
2372,08.Aug,3207,S,1,0,1,1,8456,645,713,2,21,185,25.159491,T
2373,10.Oct,3207,S,1,0,0,7,8456,645,713,7,21,185,25.159491,T
2374,11.Nov,3207,S,1,0,2,12,8456,645,713,15,21,185,25.159491,T
2375,07.Jul,3207,S,1,0,1,3,8456,645,713,4,21,185,25.159491,T
2376,07.Jul,3207,S,1,0,1,3,8456,645,713,4,21,185,25.159491,F
2377,09.Sep,3209,S,2,0,6,7,6262,304,440,17,67,134,13.114877,T
2378,11.Nov,3210,S,1,0,0,0,7936,420,711,0,80,179,0,T
2379,05.May,3211,S,0,0,0,1,2910,15,60,1,0,48,1.414214,F
2380,09.Sep,3213,S,0,0,1,4,6529,142,412,7,72,181,0,F
2381,09.Sep,3215,S,0,0,11,21,8280,285,489,34,97,162,0,T
2382,07.Jul,3218,S,0,0,15,14,9433,462,531,31,311,211,0,T
2383,10.Oct,3221,S,0,0,0,0,905,53,98,0,30,18,0,T
2384,12.Dec,3221,S,0,0,1,2,905,53,98,5,30,18,0,F
2385,05.May,3223,S,0,0,1,1,1083,39,100,2,10,16,0,F
2386,10.Oct,3225,S,0,0,6,9,2583,105,202,15,54,54,0,F
2387,04.Apr,3227,S,0,0,0,0,1442,66,92,0,66,20,0,F
2388,12.Dec,3228,S,0,0,1,3,5127,15,18,4,0,10,0,F
2389,03.Mar,3229,W,0,0,2,9,1839,0,56,11,0,32,0,F
2390,01.Jan,3230,E,3,1,0,0,7112,0,397,0,4,168,0,F
2391,02.Feb,3231,E,0,0,1,1,4846,0,287,2,1,85,0,F
2392,08.Aug,3232,E,0,0,0,0,3873,0,411,0,0,110,0,F
2393,03.Mar,3235,E,0,0,2,4,5939,0,672,6,0,103,0,F
2394,02.Feb,3236,E,0,0,0,0,5686,63,576,0,9,86,0,F
2395,08.Aug,3238,E,0,0,2,4,4623,205,321,6,126,51,0,F
2396,09.Sep,3241,E,0,0,0,1,1338,0,7,1,0,16,0,T
2397,10.Oct,3243,E,0,0,1,1,3236,0,191,2,6,55,0,F
2398,11.Nov,3244,N,0,0,2,2,2949,42,133,4,0,53,0,F
2399,07.Jul,3245,N,0,0,0,0,2265,0,91,0,0,37,0,F
2400,05.May,3248,S,0,0,0,0,824,0,0,0,0,5,0,F
2401,01.Jan,3249,S,0,0,0,0,4058,0,176,0,0,34,0,F
2402,01.Jan,3250,S,1,0,0,0,4374,117,187,0,9,63,1,T
2403,10.Oct,3250,S,1,0,1,0,4374,117,187,1,9,63,1,F
2404,01.Jan,3251,S,0,0,1,3,8136,451,580,4,76,149,20.952327,T
2405,06.Jun,3252,S,0,0,3,6,7694,100,761,13,37,148,2.828427,T
2406,01.Jan,3253,S,0,0,0,1,5372,173,258,1,49,97,12.845233,T
2407,06.Jun,3254,S,1,0,2,4,7288,183,477,6,33,167,13.228757,T
2408,06.Jun,3255,S,5,0,3,5,7749,485,670,9,138,126,21.142375,F
2409,11.Nov,3256,S,4,0,6,7,6210,350,837,13,113,104,16.822604,T
2410,05.May,3256,S,4,0,13,20,6210,350,837,35,113,104,16.822604,T
2411,04.Apr,3256,S,4,0,8,11,6210,350,837,21,113,104,16.822604,T
2412,01.Jan,3257,S,3,0,0,4,5970,134,415,4,28,106,10.34408,T
2413,08.Aug,3257,S,3,0,3,5,5970,134,415,8,28,106,10.34408,T
2414,04.Apr,3258,S,0,0,2,3,7714,128,168,5,43,77,2,F
2415,10.Oct,3259,S,0,0,0,0,6116,0,4,0,0,6,0,F
2416,08.Aug,3260,S,0,0,3,5,1946,137,237,8,66,57,0,F
2417,06.Jun,3261,S,0,0,0,0,3189,0,53,0,0,0,0,F
2418,10.Oct,3262,S,0,0,0,0,368,14,56,0,8,7,0,F
2419,10.Oct,3263,S,0,0,1,1,2337,63,70,2,8,50,0,F
2420,06.Jun,3266,W,0,0,2,2,353,0,19,4,0,6,0,F
2421,03.Mar,3267,W,0,0,1,1,2047,0,6,3,0,7,0,F
2422,11.Nov,3267,W,0,0,0,0,2047,0,6,0,0,7,0,F
2423,06.Jun,3268,W,0,0,0,0,0,0,8,0,0,0,0,F
2424,12.Dec,3271,W,0,0,0,0,1525,142,291,0,0,24,0,F
2425,07.Jul,3272,W,0,0,1,3,926,0,65,4,0,15,0,F
2426,02.Feb,3273,E,0,0,0,0,4199,0,41,0,4,15,0,F
2427,03.Mar,3276,E,0,0,0,2,7134,74,560,2,24,78,0,F
2428,05.May,3277,E,0,0,0,0,6091,0,511,0,21,107,0,F
2429,10.Oct,3277,E,0,0,1,1,6091,0,511,2,21,107,0,F
2430,01.Jan,3279,E,0,0,0,0,6527,356,870,0,33,113,0,F
2431,09.Sep,3284,E,0,0,0,1,7408,217,575,1,51,114,0,T
2432,09.Sep,3285,E,0,0,0,0,7462,3,506,0,0,100,0,T
2433,09.Sep,3288,E,0,0,0,0,6172,0,5,0,0,8,0,F
2434,06.Jun,3292,N,0,0,0,1,1498,0,18,1,0,7,0,F
2435,03.Mar,3292,N,0,0,0,0,1498,0,18,0,0,7,0,T
2436,10.Oct,3293,S,0,0,0,1,7154,483,539,1,298,103,0,T
2437,05.May,3297,S,5,0,1,1,12335,411,531,2,83,151,12.083046,T
2438,12.Dec,3297,S,4,0,2,2,12335,411,531,4,83,151,12.083046,T
2439,07.Jul,3297,S,5,0,2,3,12335,411,531,5,83,151,12.083046,T
2440,01.Jan,3297,S,3,0,6,9,12335,411,531,16,83,151,12.083046,F
2441,05.May,3300,S,0,0,1,2,1951,157,236,3,36,21,1,T
2442,06.Jun,3300,S,0,0,4,4,1951,157,236,8,36,21,1,F
2443,11.Nov,3304,S,3,0,5,9,15089,839,946,16,66,198,24.779023,T
2444,09.Sep,3304,S,3,0,1,4,15089,839,946,5,66,198,24.779023,T
2445,07.Jul,3305,S,0,0,0,1,3052,11,134,1,3,28,0,F
2446,01.Jan,3307,W,0,0,0,1,1399,0,95,1,0,11,0,F
2447,07.Jul,3309,W,0,0,0,1,4068,0,0,2,0,1,0,F
2448,06.Jun,3311,E,0,0,1,1,2373,0,41,3,0,21,0,F
2449,10.Oct,3313,E,0,0,3,3,7880,0,178,6,4,77,0,F
2450,11.Nov,3315,E,0,0,1,3,3418,135,282,4,27,82,0,T
2451,11.Nov,3316,E,0,0,1,1,6199,201,550,2,85,102,0,F
2452,10.Oct,3317,E,0,0,0,4,4450,64,324,4,6,64,0,F
2453,08.Aug,3320,E,0,0,0,1,4146,0,302,2,18,119,0,F
2454,02.Feb,3322,E,0,0,2,4,6885,273,754,6,130,153,0,F
2455,05.May,3323,E,1,1,0,1,5083,440,687,2,106,83,0,T
2456,02.Feb,3324,E,0,0,0,0,5062,1,420,0,48,67,0,F
2457,02.Feb,3325,E,0,0,0,0,2362,152,156,0,61,46,0,F
2458,11.Nov,3326,E,1,0,2,7,6469,664,928,13,247,126,0,F
2459,10.Oct,3326,E,0,0,3,6,6469,664,928,10,247,126,0,T
2460,11.Nov,3328,E,1,0,0,1,5692,286,455,1,177,93,0,F
2461,06.Jun,3329,E,0,0,0,0,3939,0,419,0,0,110,0,F
2462,09.Sep,3330,E,0,0,0,1,11295,62,676,1,50,187,0,F
2463,03.Mar,3333,N,0,3,1,2,1389,30,142,3,0,22,0,F
2464,01.Jan,3335,N,0,0,0,0,0,0,2,0,0,0,0,F
2465,02.Feb,3336,S,0,0,1,1,5276,0,303,2,0,78,0,F
2466,01.Jan,3337,S,0,2,0,0,5599,0,147,0,0,75,0,F
2467,02.Feb,3338,S,2,0,0,0,11217,252,274,1,85,112,11.269428,T
2468,01.Jan,3340,S,0,0,1,3,11342,151,162,6,84,77,1.414214,F
2469,01.Jan,3341,S,0,0,1,2,11016,321,627,3,129,121,1,F
2470,06.Jun,3342,S,1,0,4,5,11328,313,529,9,216,133,3.605551,F
2471,07.Jul,3345,S,0,0,3,6,9347,0,354,9,32,106,0,F
2472,10.Oct,3347,W,0,0,0,2,1551,32,140,2,0,29,0,F
2473,05.May,3349,W,0,0,3,4,4621,0,323,7,16,111,0,F
2474,12.Dec,3351,E,0,0,0,0,2586,34,93,0,0,27,0,F
2475,05.May,3352,E,1,0,1,1,2468,0,79,2,1,30,0,T
2476,03.Mar,3354,E,0,1,0,1,8070,0,308,1,0,75,0,F
2477,10.Oct,3357,E,0,0,0,1,5519,128,257,1,47,86,0,F
2478,12.Dec,3358,E,1,1,0,2,8476,1080,1167,3,143,134,0,F
2479,09.Sep,3359,E,2,2,0,0,3519,103,338,0,27,61,1,F
2480,03.Mar,3360,E,0,0,0,1,1570,7,160,1,2,23,0,T
2481,05.May,3360,E,1,0,1,2,1570,7,160,5,2,23,0,F
2482,01.Jan,3362,E,2,1,0,1,3937,277,673,1,51,93,0,F
2483,02.Feb,3363,E,1,0,2,6,4780,338,607,8,72,65,0,F
2484,05.May,3364,E,0,0,0,4,4243,300,450,6,115,83,0,F
2485,04.Apr,3364,E,0,0,0,1,4243,300,450,2,115,83,0,F
2486,05.May,3366,E,0,0,0,0,3185,0,192,0,0,52,0,F
2487,08.Aug,3367,E,0,0,0,0,6616,460,783,0,343,111,0,F
2488,09.Sep,3371,E,0,0,2,5,5692,0,259,7,0,93,0,F
2489,12.Dec,3372,E,0,0,0,1,7544,0,458,1,2,126,0,F
2490,09.Sep,3373,E,0,0,0,0,2434,0,193,0,3,49,0,F
2491,04.Apr,3374,S,0,0,1,2,9738,0,522,3,0,162,0,F
2492,04.Apr,3375,S,0,0,1,2,7217,0,321,3,0,91,0,F
2493,10.Oct,3376,S,0,0,1,1,3430,57,207,2,16,39,0,F
2494,06.Jun,3377,S,2,1,3,5,5878,0,260,8,89,92,0,F
2495,09.Sep,3377,S,2,1,5,11,5878,0,260,16,89,92,0,F
2496,04.Apr,3377,S,2,1,3,4,5878,0,260,7,89,92,0,T
2497,07.Jul,3377,S,2,1,3,5,5878,0,260,8,89,92,0,T
2498,10.Oct,3378,S,0,0,1,1,5866,36,317,2,23,73,0,F
2499,08.Aug,3380,S,0,0,1,1,2884,0,302,2,0,51,0,F
2500,02.Feb,3381,S,0,0,0,0,1439,7,76,0,0,23,0,F
2501,01.Jan,3383,S,0,0,0,0,4200,0,44,0,0,14,0,F
2502,06.Jun,3383,S,0,0,0,0,4200,0,44,0,0,14,0,F
2503,06.Jun,3387,S,0,0,3,3,8833,216,591,6,158,120,0,F
2504,03.Mar,3388,W,0,0,0,0,4894,32,181,0,10,80,0,F
2505,06.Jun,3390,W,0,0,1,1,3456,217,397,4,45,63,0,F
